ID,App-name,version,rating,date,device,author,body,category,cluster,priority
147,org.dolphinemu.dolphinemu,0.11,5,1380530663393,?,Alex Morris,Getting there 1star because a game doesn't load. Obviously you must not know what is required to emulate game architecture on another device that isn't optimized for it. For someone to be optimized for a GameCube you need at least twice the specs. At least 1.2 GHz. If I recall GameCube was 600 MHz. Not too mention the GPU has to be emulated as well. Oh yeah  don't forget textures have to display properly. So people  quit complaining and start sending error logs to the dev. Otherwise the dev won't know whats going.,BUG,C6,HIGH
148,org.dolphinemu.dolphinemu,0.11,5,1378860606424,Asus Nexus 7,Leo Culligan,Wow  cmon man Every time I launch a game it just force close  I will test every update  but if not fixed by next one uninstall 5 for develop ment,BUG,C6,HIGH
149,org.dolphinemu.dolphinemu,0.11,1,1380395237970,?,Bryan Idk,Closes Force closes when I have Opengl ES 3.0 on for video backend,BUG,C7,NORMAL
150,org.dolphinemu.dolphinemu,0.11,2,1381786538439,Samsung Galaxy S3,Khallai Price,Wow I just waited so long for this rom to download and it won't even show up on galaxy 3 please fix,BUG,C8,NORMAL
151,org.dolphinemu.dolphinemu,0.11,1,1378592776385,Galaxy Tab 10.1,alex twelvetrees,Dosnt work Iv got a galaxy tab and it runs everything i want and need except this it judt crashes on the option screen i choose anything on there like settings ect it crashes Fix this problem,BUG,C9,NORMAL
152,org.dolphinemu.dolphinemu,0.11,3,1380359891753,Galaxy Tab 10.1,Dyno Guy,Great. Which will run faster? Gamecube or Wii? Because I only have GCN games. One more thing  whenever I tap Settings  app crashes. Please fix then it will ben5 stars,BUG,C9,NORMAL
153,org.dolphinemu.dolphinemu,0.11,3,1377119405782,Samsung Galaxy Note,Fausto Sihite,Crash Crash on setting and open external sd card folder.,BUG,C9,NORMAL
154,org.dolphinemu.dolphinemu,0.11,4,1379836376161,Asus Nexus 7,?????? ?????????,Tegra 3 I've been waiting for an app like this for really long. Thanks for working so hard to make it work. Can you please try to fix the tegra 3 problem as fast as you can? Thanks so much :-),BUG,C10,NORMAL
155,org.dolphinemu.dolphinemu,0.11,3,1378251369675,?,Jason Fultz,Nexus 7 Asus 2013 Downloaded Zelda wind waker was hoping to see how it look and ran because I was going to finish playing it but I think if you would update this emulator it would fix the problem thanks please update so I can finish playing the game I loved traveling on the game,BUG,C11,NORMAL
156,org.dolphinemu.dolphinemu,0.11,1,1381452793302,?,Aneudi Rosado,Doesn't work on my Nvidia Shield Why is Tegra 4 not supported?,FEATURE,C12,HIGH
157,org.dolphinemu.dolphinemu,0.11,5,1378182818208,EeePad Transformer TF300,Mars Zavala,I Can't Play ;( I would really appreciate it if you could find and fix the problem that causes it to crash on Tegra 3 devices because i really want to play Sonic Adventure 2 Battle. THANKS!,FEATURE,C12,HIGH
158,org.dolphinemu.dolphinemu,0.11,5,1378809916169,?,alex abadi,5 for development Needs a better control layout,USABILITY,C13,NORMAL
159,org.dolphinemu.dolphinemu,0.11,1,1378764094029,?,Lenny Iacco,Nexus 10 This lags HORRIBLY on my quad core nexus with dual core on. Please fix. I need my S.S.B.,PERFORMANCE,C14,NORMAL
160,org.dolphinemu.dolphinemu,0.11,1,1378350435516,?,Jose Valles,Garbage This emulator is garbage!! is way too slow you should follow exophase example and launch an emulator that actually works  exophase showed everyone with their D's emulator that is not about specs when you make a good working emulator its about good programmers and the programmers for this emulator sucks,PERFORMANCE,C14,NORMAL
161,org.dolphinemu.dolphinemu,0.11,2,1380140423803,?,Riaan Jonker,Update ? Any Update soon. I run Games but it is not fully compatible and it is lagging and freezing a lot. Would really like you guys to focus on an update on this emulator.,PERFORMANCE,C14,NORMAL
162,org.dolphinemu.dolphinemu,0.11,2,1379818082088,?,Shane van Litsenbogh,Too slow It works but is way too slow on my Xperia SP and it crashes on my tegra 3 tablet.,PERFORMANCE,C14,NORMAL
163,org.dolphinemu.dolphinemu,0.11,2,1378621184927,?,Haris Moghal,Too much slow I download beyblade v force and when i run it.  It takes 15 minutes to show powered by nitendo.  I think it is running on 1 fsp or below and i have  1.4 Ghz quad-core processor.  Please fix this issue.,PERFORMANCE,C14,NORMAL
164,org.dolphinemu.dolphinemu,0.11,2,1396655835970,?,Awan Mejia,Has gotten better I got an update on the emulator  it works now  I am able to get a clear picture of the game   and everything. Except it is slow. It would also be nice if the  gamepad would work . I know it is hard for you with so many reviews nd comments  but if you have time  please update for it to work on jellybean 4.1 please  thank you . I know the 5 stars for this app will be coming soon,PERFORMANCE,C14,NORMAL
165,org.dolphinemu.dolphinemu,0.11,2,1377561804427,?,Chris Jimenez,Terrible To slow. Needs more work,PERFORMANCE,C14,NORMAL
166,org.dolphinemu.dolphinemu,0.11,3,1377831831615,HTC One X,Zack Warde,Mostly works on HTC one X I can now select and run games. Just way to slow to load them past the logos,PERFORMANCE,C14,NORMAL
167,org.dolphinemu.dolphinemu,0.11,3,1378386767150,?,Alexander Alenzi,From me The games are so slowly but l love the games but still I can't play it I need fast app than this bored one,PERFORMANCE,C14,NORMAL
168,org.dolphinemu.dolphinemu,0.11,4,1380267380786,?,Hamza D Ben-Hesham,4 stars for future support for full speed 4 stars for future support for full speed gamecube experience   I know you guys can do it I have faith in  the thing worked  but slow  I would like to support ur program  to proof that android is the best gamimg device and to be able my favorite games from gamecube  cheers,PERFORMANCE,C14,NORMAL
169,org.dolphinemu.dolphinemu,0.11,4,1379168300225,?,Mop Mop,Nothing! Runs wind waker at like 2 fps. Apparently no OGL3 on my device. Why not write an older GL version renderer for better compatibility?,PERFORMANCE,C14,NORMAL
170,org.dolphinemu.dolphinemu,0.11,4,1380655569740,?,Luis Figueroa,Nexus 7 2nd Gen Unplayable slow But it does start up  so that's something! I'll wait to see what updates you have for us 2nd Gen Folk. Keep up the good work!,PERFORMANCE,C14,NORMAL
171,org.dolphinemu.dolphinemu,0.11,5,1384528224370,?,Joel Richard,Great job This app is getting better every time I get an update. And for an alpha I could not ask for better results then watching Zelda and Mario games slowly play at low frame rates. Great job! Keep up the good work!,PERFORMANCE,C14,NORMAL
172,org.dolphinemu.dolphinemu,0.11,5,1377365982083,?,Jacob Naatz,ES 3 needs fixing. The Droid Mini was just released  and I'm pretty sure it has OpenGL ES 3. This runs GameCube games on software on my Mini  but OpenGL isn't working. I know it will soon. Good emulator so far (but slow  obviously).,PERFORMANCE,C14,NORMAL
173,org.dolphinemu.dolphinemu,0.11,5,1381407566645,?,Ashaki hazel,Great Needs more speed and performance,PERFORMANCE,C14,NORMAL
174,org.dolphinemu.dolphinemu,0.11,5,1381500995714,?,Thomas Eichman,Android and pc user A bit slow on android over clocking works but g2 gets hot. Pc vers Iin is perfect speed run zlww all the time thanks for kicking it to android cant wait till it is able to run better,PERFORMANCE,C14,NORMAL
175,org.dolphinemu.dolphinemu,0.11,5,1380448964339,?,ismael muthana,Runs Dolphin runs very slow after 1 min the title screen appears but still awesome. Galaxy Fame 1ghz,PERFORMANCE,C14,NORMAL
176,org.dolphinemu.dolphinemu,0.11,5,1382423080585,Samsung Galaxy S3,Michael Peck,Awesome!!! Badass app. Its in alpha stage but it was able to fully load metroid prime up all the way to game play. It was very slow but thats alpha. Congradulations keep up the good work!!! 100% Support from me,PERFORMANCE,C14,NORMAL
177,org.dolphinemu.dolphinemu,0.11,5,1381972771453,?,David Teague,Really cool I get that it's in alpha  but I am just impressed that I am even able to load Twilight Princess on my Galaxy S3 mini.  That's quite a feat even if it's extremely slow!,PERFORMANCE,C14,NORMAL
178,com.google.zxing.client.android,4.6.2,1,1394754173124,?,Ann Welsh,Cannot get this to scan any barcodes that are not on a computer screen Would love to be able to use this,BUG,C1,NORMAL
179,com.google.zxing.client.android,4.6.2,4,1393819846049,Samsung Galaxy S3,Faramarz Roshani,Grear app but! Overall its a great app but for a 5 star it would need to give an option for turning on the flash.,FEATURE,C2,NORMAL
180,com.google.zxing.client.android,4.6.2,4,1393804547917,?,Teddy Brown,"Nice  but interface could be better ""I like that it asks what to do when a bar code is scanned.    2 improvements would give it 5 stars instantly: Scan in portrait mode Toggle the flash on/off without going into the settings.  Some kind of guide or outline for QR codes would be nice as well.  I find the app """"Scan"""" by Scan  Inc. to be very nice  but it doesn't do bar codes as nicely.""",FEATURE,C3,NORMAL
181,com.google.zxing.client.android,4.6.2,5,1393806164750,?,Yanis Kyr,Great. But.. Please let us choose the orientation!,FEATURE,C3,NORMAL
182,com.google.zxing.client.android,4.6.2,4,1394502347164,Droid Bionic,Christopher Pritchard,Handy Could use a portrait mode during scanning,FEATURE,C3,NORMAL
183,com.google.zxing.client.android,4.6.2,1,1393820078769,?,Nicholas Goodwin,Newest version still rotates image Everything is at a 90 degree rotation making it impossible to scan stuff when in portrait orientation; in reverse landscape orientation image is 180�� rotated so it's upside down this is on a galaxy S4,FEATURE,C3,NORMAL
184,com.google.zxing.client.android,4.6.2,1,1394003719394,?,Alvis Chan,barcode do not function i tried few barcodes unfortunately it tells other no instead of the real one.,BUG,C4,NORMAL
185,com.google.zxing.client.android,4.6.2,1,1393949508360,?,Toms Trankalis,Custom URL Custom URL does not work. What ever url I enter  as soon as I add %s it shows Invalid. Even on pay version.,BUG,C5,HIGH
186,com.google.zxing.client.android,4.6.2,4,1394706624787,?,Mehmet Akif KARDA?,Custom search doesnt work Very good app. But custom search url is never accepted when you write % sign  it says invalid url for any url. Of course you need % to get parameters. By the way  url encoding will never work for the same reason. It has to accept %  please fix it.,BUG,C5,HIGH
187,com.google.zxing.client.android,4.6.2,5,1394216910752,?,Atallah Al Osaimi,"Great app ""Very fast barcode scanning   but once trying to use the costumized web search I get an error: """"Invalid Value"""" Any help""",BUG,C5,HIGH
188,com.google.zxing.client.android,4.6.2,1,1394730504924,?,Derrick Brown,Poor scanner. Not a great scanner  when I aim to shoot it's a joke. Must be that they didn't make it for my phone. Note 2.,PERFORMANCE,C6,NORMAL
189,com.google.zxing.client.android,4.6.2,1,1394218623991,?,Frank W,"Bleh ""Takes forever to """"scan"""" and just searches the upc code online. Garbage. Shop savvy works better.""",PERFORMANCE,C6,NORMAL
190,com.google.zxing.client.android,4.6.2,1,1393987690090,Samsung Galaxy S3,Kim Woods,Doesn't work. It dosent matter how its manuvered  80% of the time it dosent scan.  The ones that ARE successful  takes too long to scan.,PERFORMANCE,C6,NORMAL
191,com.google.zxing.client.android,4.6.2,3,1394200942677,?,Phuong Kagawa,Copy function This app lacks copy function,FEATURE,C7,NORMAL
192,com.google.zxing.client.android,4.6.2,3,1394250610403,?,Yustinus Hendrawan,Not all barcode is scan-able I tried scan qr code  and it works fine but when i tried scan stripe barcode  the app wont focus and i failed to scanned it. What happen with this update?,BUG,C8,NORMAL
193,com.google.zxing.client.android,4.6.2,5,1394642375019,?,A Google User,Please add IMB IMB (USPS intelligent mail barcode) scanner and decoder would be awesome.,FEATURE,C9,NORMAL
194,com.google.zxing.client.android,4.6.2,4,1393826869826,?,W. Misaki,"Nearly Perfect. ""The only thing missing is the ability to """"scan"""" from gallery images  or is it already exist I just can't find it?""",FEATURE,C10,NORMAL
195,com.google.zxing.client.android,4.6.2,1,1394481699601,?,Emily Barrett,Doesn't work I have a Samsung galaxy centura. This app doesn't scan any barcode that I've tried. I read the description and tried the workarounds but it still didn't work. I tried scanning at least 3 different barcodes and none of them would scan. Unless this gets fixed  I am uninstalling. :(,BUG,C11,NORMAL
196,com.google.zxing.client.android,4.6.2,1,1394041055840,Samsung Galaxy S3,Diana Bible,Galaxy s4 After update this no longer works!   Deleted and reinstalled.  Still doesn't work.  I use it all the time at my job so this is frustrating.,BUG,C11,NORMAL
197,com.google.zxing.client.android,4.6.2,1,1394396232593,?,Carla Rose,Item not found in database. I downloaded this to assist with my grocery list app but every time I scan an item  it shows the bar code but states that the item was not found in the database.  Pretty much a waste.,BUG,C12,NORMAL
198,com.google.zxing.client.android,4.6.2,3,1394018042330,?,Tony Jablonski,Unnecessary Permissions Why does a bar code scanner need to read my contacts?,SECURITY,C13,NORMAL
199,com.uberspot.a2048,1.8,4,1396960625822,?,Cuido Cuid,? NEW GAME without confirmation,FEATURE,C0,NORMAL
200,com.uberspot.a2048,1.8,2,1396261234556,Samsung Galaxy S3,Elana Houde,? Fails to store high score if you close the app.,BUG,C1,NORMAL
201,com.uberspot.a2048,1.8,5,1397041675675,Samsung Galaxy S3,Milad ED,Good Small and no ads. Could be a little more faster though.,PERFORMANCE,C2,HIGH
202,com.uberspot.a2048,1.8,3,1396342379902,?,Adi Marius Cocosila,Fun   but laggy Laggy on s4 mini i9192,PERFORMANCE,C2,HIGH
203,com.uberspot.a2048,1.8,2,1396501475002,?,Mario Camou,Stalls continuously Every few moves it stalls for 10-15 seconds  which take you completely out of the game.,PERFORMANCE,C2,HIGH
204,com.uberspot.a2048,1.8,2,1397017450848,?,Robin Edwards,Bad on Note 2 Game works flawlessly On the nexus 7 and galaxy 2 ' but is laggy and jerky on the Samsung Note 2. Can't figure out why the Note 2 is a lot more powerful than the S2 n Perhaps the 'issue is with the Andriod version?,PERFORMANCE,C2,HIGH
205,com.uberspot.a2048,1.8,1,1396772830022,Samsung Galaxy S3,Kurt Williams,? Slow,PERFORMANCE,C2,HIGH
